Date,AAPL,GOOG,MSFT
2021-08-20,145.42929077148438,137.9413604736328,295.53155517578125
2021-08-23,146.92098999023438,140.59432983398438,295.8131408691406
2021-08-24,146.8326416015625,141.888671875,293.842041015625
2021-08-25,145.5961456298828,142.43820190429688,293.24981689453125
2021-08-26,144.7913818359375,141.61416625976562,290.41448974609375
2021-08-27,145.8316650390625,144.03297424316406,291.0262756347656
2021-08-30,150.2674560546875,144.9486846923828,294.783935546875
2021-08-31,149.00144958496094,144.94122314453125,293.1235046386719
2021-09-01,149.6687774658203,145.31983947753906,293.0750427246094
2021-09-02,150.78758239746094,143.70265197753906,292.4147033691406
2021-09-03,151.42543029785156,144.2566680908203,292.405029296875
2021-09-07,153.7709503173828,144.9980010986328,291.4728698730469
2021-09-08,152.22039794921875,144.3647918701172,291.5020446777344
2021-09-09,151.19973754882812,144.39466857910156,288.6278991699219
2021-09-10,146.19476318359375,141.4128875732422,287.1324768066406
2021-09-13,146.76394653320312,142.95135498046875,288.3753356933594
2021-09-14,145.36056518554688,142.89259338378906,291.0942077636719
2021-09-15,146.25363159179688,144.68612670898438,295.978271484375
2021-09-16,146.01808166503906,143.8566131591797,296.36669921875
2021-09-17,143.33895874023438,140.95703125,291.171875
2021-09-20,140.27711486816406,138.519287109375,285.76336669921875
2021-09-21,140.75794982910156,139.1465301513672,286.2488708496094
2021-09-22,143.13290405273438,140.4339141845703,289.9192199707031
2021-09-23,144.0946044921875,141.31874084472656,290.8708190917969
2021-09-24,144.18295288085938,142.12232971191406,290.6669921875
2021-09-27,142.66180419921875,140.99440002441406,285.63720703125
2021-09-28,139.26629638671875,135.69642639160156,275.29608154296875
2021-09-29,140.1691436767578,134.0393829345703,275.76226806640625
2021-09-30,138.86390686035156,132.7883758544922,273.74249267578125
2021-10-01,139.9924774169922,135.9739227294922,280.7142028808594
2021-10-04,136.54786682128906,133.2860870361328,274.89801025390625
2021-10-05,138.48118591308594,135.68946838378906,280.38409423828125
2021-10-06,139.35459899902344,136.86224365234375,284.6079406738281
2021-10-07,140.62057495117188,138.6871795654297,286.2973937988281
2021-10-08,140.23780822753906,139.5545654296875,286.2973937988281
2021-10-11,140.14950561523438,138.3503875732422,285.69549560546875
2021-10-12,138.8737335205078,136.22354125976562,284.38458251953125
2021-10-13,138.28489685058594,137.4062957763672,287.7151184082031
2021-10-14,141.08181762695312,140.9057159423828,293.9682922363281
2021-10-15,142.1416778564453,141.1677703857422,295.3859558105469
2021-10-18,143.81980895996094,142.44866943359375,298.3766174316406
2021-10-19,145.98863220214844,143.30709838867188,299.2893371582031
2021-10-20,146.47935485839844,141.9051055908203,298.4931335449219
2021-10-21,146.6952362060547,142.26931762695312,301.7460021972656
2021-10-22,145.91998291015625,138.12869262695312,300.1923828125
2021-10-25,145.87086486816406,138.27615356445312,299.1922912597656
2021-10-26,146.53823852539062,139.17193603515625,301.1148376464844
2021-10-27,146.07699584960938,145.90325927734375,313.7960205078125
2021-10-28,149.72767639160156,145.60581970214844,314.9418029785156
2021-10-29,147.00930786132812,147.73965454101562,322.00091552734375
2021-11-01,146.18495178222656,143.25926208496094,319.816162109375
2021-11-02,147.22520446777344,145.3407745361328,323.46710205078125
2021-11-03,148.6678009033203,146.2644500732422,324.3119201660156
2021-11-04,148.14764404296875,148.1506805419922,326.6810302734375
2021-11-05,148.67837524414062,148.70669555664062,326.31207275390625
2021-11-08,147.8528289794922,148.81678771972656,327.21514892578125
2021-11-09,148.21644592285156,148.7141571044922,326.205322265625
2021-11-10,145.3761749267578,146.10105895996094,321.2047119140625
2021-11-11,145.3270263671875,146.2226104736328,322.78741455078125
2021-11-12,147.4105682373047,149.10972595214844,326.95294189453125
2021-11-15,147.42039489746094,148.85316467285156,326.32183837890625
2021-11-16,148.4031982421875,148.5422821044922,329.66204833984375
2021-11-17,150.85037231445312,148.5283203125,329.8857727050781
2021-11-18,155.15504455566406,150.16943359375,331.9772033691406
2021-11-19,157.78892517089844,149.41563415527344,333.7671203613281
2021-11-22,158.2509002685547,146.55194091796875,330.5764465332031
2021-11-23,158.63418579101562,146.2315673828125,328.4849548339844
2021-11-24,159.15504455566406,146.1922149658203,328.708740234375
2021-11-26,154.11329650878906,142.29470825195312,320.7028503417969
2021-11-29,157.48431396484375,145.59088134765625,327.4635925292969
2021-11-30,162.457275390625,141.94198608398438,321.58807373046875
2021-12-01,161.9364013671875,141.11097717285156,321.0919189453125
2021-12-02,160.9437713623047,143.26174926757812,320.51800537109375
2021-12-03,159.05674743652344,142.01023864746094,314.2144470214844
2021-12-06,162.47695922851562,143.2816619873047,317.3078918457031
2021-12-07,168.23614501953125,147.50648498535156,325.8001708984375
2021-12-08,172.069091796875,148.18804931640625,325.8487854003906
2021-12-09,171.5580291748047,147.57574462890625,324.0296630859375
2021-12-10,176.3639373779297,148.14271545410156,333.21270751953125
2021-12-13,172.71775817871094,146.17926025390625,330.15814208984375
2021-12-14,171.3319854736328,144.45147705078125,319.3993225097656
2021-12-15,176.21652221679688,146.8408966064453,325.53753662109375
2021-12-16,169.29757690429688,144.31993103027344,316.052978515625
2021-12-17,168.19683837890625,142.29173278808594,314.9829406738281
2021-12-20,166.83074951171875,141.89166259765625,311.1988830566406
2021-12-21,170.0150146484375,143.70416259765625,318.3778991699219
2021-12-22,172.61947631835938,146.4228973388672,324.1269836425781
2021-12-23,173.24847412109375,146.61569213867188,325.5763854980469
2021-12-27,177.2288360595703,147.5338897705078,333.1250915527344
2021-12-28,176.20668029785156,145.92367553710938,331.9577941894531
2021-12-29,176.29515075683594,145.97998046875,332.63873291015625
2021-12-30,175.1354522705078,145.4797821044922,330.0802917480469
2021-12-31,174.5162811279297,144.16151428222656,327.1620178222656
2022-01-03,178.8799285888672,144.5550994873047,325.6347961425781
2022-01-04,176.60964965820312,143.8994598388672,320.0510559082031
2022-01-05,171.91184997558594,137.16067504882812,307.76495361328125
2022-01-06,169.04205322265625,137.0585479736328,305.33306884765625
2022-01-07,169.20913696289062,136.5139923095703,305.48876953125
2022-01-10,169.2288055419922,138.07789611816406,305.7124328613281
2022-01-11,172.069091796875,139.51620483398438,306.40313720703125
2022-01-12,172.51133728027344,141.14085388183594,309.603515625
2022-01-13,169.2288055419922,138.63287353515625,296.5002746582031
2022-01-14,170.09368896484375,139.28602600097656,301.75323486328125
2022-01-18,166.8798828125,135.8025360107422,294.4088134765625
2022-01-19,163.37127685546875,135.1663360595703,295.0702819824219
2022-01-20,161.68087768554688,133.0285186767578,293.387451171875
2022-01-21,159.61697387695312,129.62623596191406,287.9691467285156
2022-01-24,158.840576171875,129.9052276611328,288.2998352050781
2022-01-25,157.03219604492188,126.2817611694336,280.6344299316406
2022-01-26,156.9437713623047,128.7772979736328,288.6305847167969
2022-01-27,156.48184204101562,128.65872192382812,291.67535400390625
2022-01-28,167.4008026123047,132.81228637695312,299.8661193847656
2022-01-31,171.77426147460938,135.21266174316406,302.5120544433594
2022-02-01,171.60716247558594,137.3848419189453,300.3525085449219
2022-02-02,172.81600952148438,147.50648498535156,304.9244689941406
2022-02-03,169.9265899658203,142.13978576660156,293.0469665527344
2022-02-04,169.6412353515625,142.50396728515625,297.6092224121094
2022-02-07,168.92286682128906,138.44058227539062,292.7551574707031
2022-02-08,172.04229736328125,138.71458435058594,296.266845703125
2022-02-09,173.46920776367188,140.9465789794922,302.7357482910156
2022-02-10,169.37551879882812,138.10626220703125,294.146240234375
2022-02-11,165.95101928710938,133.64979553222656,287.006103515625
2022-02-14,166.1871795654297,134.8155975341797,286.9671630859375
2022-02-15,170.03485107421875,135.9370574951172,292.28826904296875
2022-02-16,169.7986602783203,136.99525451660156,291.94708251953125
2022-02-17,166.1871795654297,131.83480834960938,283.398193359375
2022-02-18,164.6323699951172,130.00039672851562,280.6687927246094
2022-02-22,161.6999053955078,128.939208984375,280.464111328125
2022-02-23,157.51768493652344,127.12821197509766,273.2020568847656
2022-02-24,160.14511108398438,132.198486328125,287.1608581542969
2022-02-25,162.221435546875,134.0378875732422,289.8122863769531
2022-02-28,162.4871368408203,134.40805053710938,291.2549743652344
2022-03-01,160.59774780273438,133.68765258789062,287.51177978515625
2022-03-02,163.9041748046875,134.26905822753906,292.6195983886719
2022-03-03,163.5794219970703,133.82716369628906,288.45733642578125
2022-03-04,160.56822204589844,131.6489715576172,282.55010986328125
2022-03-07,156.7599639892578,126.01172637939453,271.87628173828125
2022-03-08,154.92959594726562,126.82281494140625,268.8934631347656
2022-03-09,160.35174560546875,133.38671875,281.22442626953125
2022-03-10,155.99237060546875,132.20697021484375,278.38775634765625
2022-03-11,152.26280212402344,130.0083465576172,273.0070495605469
2022-03-14,148.2183380126953,126.28723907470703,269.4685974121094
2022-03-15,152.61708068847656,129.19630432128906,279.9084777832031
2022-03-16,157.04530334472656,133.21185302734375,286.9659729003906
2022-03-17,158.0589141845703,134.11859130859375,287.7750244140625
2022-03-18,161.36532592773438,136.31170654296875,292.85357666015625
2022-03-21,162.74301147460938,135.9898681640625,291.6156005859375
2022-03-22,166.1281280517578,139.7752685546875,296.3920593261719
2022-03-23,167.4959716796875,138.00762939453125,291.93731689453125
2022-03-24,171.29443359375,140.80606079101562,296.4310302734375
2022-03-25,171.93405151367188,141.01483154296875,296.0216979980469
2022-03-28,172.80003356933594,141.44178771972656,302.8646240234375
2022-03-29,176.10647583007812,142.73712158203125,307.455810546875
2022-03-30,174.93544006347656,142.1337890625,305.94488525390625
2022-03-31,171.8258056640625,139.1495361328125,300.5348815917969
2022-04-01,171.5305938720703,140.19627380371094,301.6169128417969
2022-04-04,175.5947265625,143.1282196044922,307.0269470214844
2022-04-05,172.26864624023438,140.55796813964844,303.0400390625
2022-04-06,169.09014892578125,136.68487548828125,291.94708251953125
2022-04-07,169.39517211914062,135.97640991210938,293.76995849609375
2022-04-08,167.3778839111328,133.5307159423828,289.4808654785156
2022-04-11,163.10707092285156,129.33180236816406,278.0661926269531
2022-04-12,164.98663330078125,127.91487884521484,274.9468688964844
2022-04-13,167.68292236328125,129.8195343017578,280.36663818359375
2022-04-14,162.65443420410156,126.79740905761719,272.7731018066406
2022-04-18,162.43792724609375,127.50286865234375,273.4457092285156
2022-04-19,164.73080444335938,130.0636749267578,278.1051330566406
2022-04-20,164.5634765625,127.7863540649414,279.1384582519531
2022-04-21,163.76641845703125,124.49019622802734,273.7283935546875
2022-04-22,159.21023559570312,119.18575286865234,267.11932373046875
2022-04-25,160.28285217285156,122.80874633789062,273.640625
2022-04-26,154.29978942871094,119.07814025878906,263.4053955078125
2022-04-27,154.07347106933594,114.60870361328125,276.07757568359375
2022-04-28,161.0307159423828,118.98397827148438,282.32598876953125
2022-04-29,155.13624572753906,114.55489349365234,270.5213623046875
2022-05-02,155.44129943847656,116.737548828125,277.2960510253906
2022-05-03,156.93704223632812,117.70657348632812,274.6739501953125
2022-05-04,163.37278747558594,122.13615417480469,282.66717529296875
2022-05-05,154.27027893066406,116.3285140991211,270.35565185546875
2022-05-06,154.99954223632812,115.24591827392578,267.80169677734375
2022-05-09,149.85520935058594,112.67912292480469,257.9076843261719
2022-05-10,152.2696990966797,114.17426300048828,262.7035217285156
2022-05-11,144.37582397460938,113.55298614501953,253.9792938232422
2022-05-12,140.49298095703125,112.755859375,248.91046142578125
2022-05-13,144.97702026367188,116.09835052490234,254.53492736816406
2022-05-16,143.42979431152344,114.38152313232422,254.9053497314453
2022-05-17,147.07611083984375,116.28368377685547,260.09124755859375
2022-05-18,138.77822875976562,111.99858093261719,248.2493438720703
2022-05-19,135.35850524902344,110.34900665283203,247.3308868408203
2022-05-20,135.5950164794922,108.92163848876953,246.7642059326172
2022-05-23,141.03500366210938,111.2667007446289,254.66854858398438
2022-05-24,138.32485961914062,105.54676055908203,253.66220092773438
2022-05-25,138.48257446289062,105.4605712890625,256.4956359863281
2022-05-26,141.69529724121094,107.90827178955078,259.7981262207031
2022-05-27,147.4702911376953,112.39515686035156,266.96966552734375
2022-05-31,146.68190002441406,113.63072204589844,265.6310729980469
2022-06-01,146.55381774902344,113.72836303710938,266.1684875488281
2022-06-02,149.01754760742188,117.32444763183594,268.2789001464844
2022-06-03,143.27210998535156,114.15384674072266,263.82354736328125
2022-06-06,144.02105712890625,116.59156799316406,262.58270263671875
2022-06-07,146.55381774902344,116.8097915649414,266.2466125488281
2022-06-08,145.81466674804688,116.81825256347656,264.2046203613281
2022-06-09,140.5718231201172,114.5065689086914,258.7135314941406
2022-06-10,135.14170837402344,111.028564453125,247.18434143066406
2022-06-13,129.96786499023438,106.49385833740234,236.70057678222656
2022-06-14,130.83506774902344,106.81021881103516,238.87939453125
2022-06-15,133.46632385253906,109.99528503417969,245.98255920410156
2022-06-16,128.17420959472656,106.25421905517578,239.34841918945312
2022-06-17,129.65248107910156,107.47931671142578,241.96688842773438
2022-06-21,133.90000915527344,111.61395263671875,247.91712951660156
2022-06-22,133.3875274658203,111.63288879394531,247.32113647460938
2022-06-23,136.2651824951172,112.28106689453125,252.91966247558594
2022-06-24,139.60601806640625,118.11360931396484,261.5567626953125
2022-06-27,139.60601806640625,116.20496368408203,258.8113098144531
2022-06-28,135.4472198486328,112.1684799194336,250.59425354003906
2022-06-29,137.2112579345703,111.8545913696289,254.28753662109375
2022-06-30,134.73765563964844,108.98091888427734,250.93621826171875
2022-07-01,136.9156036376953,108.69046020507812,253.62310791015625
2022-07-05,139.5074462890625,113.47925567626953,256.8180847167969
2022-07-06,140.84776306152344,114.80101013183594,260.1009521484375
2022-07-07,144.22804260253906,118.87885284423828,262.2407531738281
2022-07-08,144.90802001953125,119.73827362060547,261.5177001953125
2022-07-11,142.7694854736328,116.10531616210938,258.4399719238281
2022-07-12,143.74513244628906,114.43830871582031,247.84873962402344
2022-07-13,143.3804931640625,111.78534698486328,246.9205322265625
2022-07-14,146.3173065185547,111.04102325439453,248.2493438720703
2022-07-15,147.9926300048828,112.36327362060547,250.8287353515625
2022-07-18,144.93760681152344,109.5165023803711,248.41543579101562
2022-07-19,148.8105926513672,114.20963287353516,253.57427978515625
2022-07-20,150.82102966308594,114.28933715820312,256.2513427734375
2022-07-21,153.0975341796875,114.62813568115234,258.76239013671875
2022-07-22,151.85580444335938,107.9720458984375,254.38519287109375
